"company_name","product_name","unit_price","quantity","order_date","required_date","shipped_date","freight","contact_name","contact_title"
"Richter Supermarkt","Pavlova",13.9,35,"1996-07-12","1996-08-09","1996-07-15",148.33,"Michael Holz","Sales Manager"
"Richter Supermarkt","Ravioli Angelo",19.5,30,"1998-03-06","1998-03-20","1998-03-19",13.6,"Michael Holz","Sales Manager"
"Richter Supermarkt","Konbu",6,42,"1998-03-06","1998-03-20","1998-03-19",13.6,"Michael Holz","Sales Manager"
"Richter Supermarkt","Inlagd Sill",15.2,25,"1996-07-12","1996-08-09","1996-07-15",148.33,"Michael Holz","Sales Manager"
"Richter Supermarkt","Raclette Courdavault",44,30,"1996-07-12","1996-08-09","1996-07-15",148.33,"Michael Holz","Sales Manager"
"Richter Supermarkt","Gudbrandsdalsost",36,36,"1998-04-17","1998-05-15","1998-04-23",84.74,"Michael Holz","Sales Manager"
"Richter Supermarkt","Perth Pasties",32.8,70,"1998-04-17","1998-05-15","1998-04-23",84.74,"Michael Holz","Sales Manager"
"Richter Supermarkt","Gudbrandsdalsost",28.8,20,"1997-01-20","1997-02-17","1997-01-30",137.35,"Michael Holz","Sales Manager"
"Richter Supermarkt","Outback Lager",15,40,"1997-11-28","1997-12-26","1997-12-04",138.17,"Michael Holz","Sales Manager"
"Richter Supermarkt","Filo Mix",7,60,"1997-11-28","1997-12-26","1997-12-04",138.17,"Michael Holz","Sales Manager"
"Richter Supermarkt","Gumbär Gummibärchen",31.23,20,"1997-11-28","1997-12-26","1997-12-04",138.17,"Michael Holz","Sales Manager"
"Richter Supermarkt","Rhönbräu Klosterbier",7.75,50,"1998-03-16","1998-04-27","1998-04-07",30.85,"Michael Holz","Sales Manager"
"Richter Supermarkt","Jack's New England Clam Chowder",9.65,6,"1998-03-16","1998-04-27","1998-04-07",30.85,"Michael Holz","Sales Manager"
"Richter Supermarkt","Geitost",2.5,15,"1998-03-16","1998-04-27","1998-04-07",30.85,"Michael Holz","Sales Manager"
"Richter Supermarkt","Camembert Pierrot",27.2,60,"1997-01-20","1997-02-17","1997-01-30",137.35,"Michael Holz","Sales Manager"
"Richter Supermarkt","Röd Kaviar",15,15,"1997-11-24","1997-12-22","1997-12-03",130.79,"Michael Holz","Sales Manager"
"Richter Supermarkt","Valkoinen suklaa",16.25,20,"1997-11-24","1997-12-22","1997-12-03",130.79,"Michael Holz","Sales Manager"
"Richter Supermarkt","Nord-Ost Matjeshering",25.89,30,"1997-11-24","1997-12-22","1997-12-03",130.79,"Michael Holz","Sales Manager"
"Richter Supermarkt","Gumbär Gummibärchen",31.23,12,"1997-11-24","1997-12-22","1997-12-03",130.79,"Michael Holz","Sales Manager"
"Richter Supermarkt","Lakkalikööri",18,2,"1998-05-06","1998-06-03",NULL,6.19,"Michael Holz","Sales Manager"
"Richter Supermarkt","Louisiana Fiery Hot Pepper Sauce",21.05,10,"1997-09-12","1997-10-10","1997-09-22",232.42,"Michael Holz","Sales Manager"
"Richter Supermarkt","Thüringer Rostbratwurst",123.79,36,"1997-09-12","1997-10-10","1997-09-22",232.42,"Michael Holz","Sales Manager"
"Richter Supermarkt","Spegesild",12,30,"1998-05-06","1998-06-03",NULL,6.19,"Michael Holz","Sales Manager"
"Richter Supermarkt","Chang",19,10,"1998-05-06","1998-06-03",NULL,6.19,"Michael Holz","Sales Manager"
"Richter Supermarkt","Gorgonzola Telino",12.5,30,"1997-05-14","1997-05-28","1997-05-19",78.85,"Michael Holz","Sales Manager"
"Richter Supermarkt","Manjimup Dried Apples",53,6,"1997-05-14","1997-05-28","1997-05-19",78.85,"Michael Holz","Sales Manager"
"Richter Supermarkt","Escargots de Bourgogne",13.25,20,"1997-05-14","1997-05-28","1997-05-19",78.85,"Michael Holz","Sales Manager"
"Richter Supermarkt","Röd Kaviar",15,9,"1997-05-14","1997-05-28","1997-05-19",78.85,"Michael Holz","Sales Manager"
"Romero y tomillo","Nord-Ost Matjeshering",25.89,1,"1998-03-02","1998-03-30","1998-03-11",8.29,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Guaraná Fantástica",3.6,6,"1996-08-14","1996-08-28","1996-08-21",2.94,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Tunnbröd",9,10,"1998-04-09","1998-05-07","1998-04-10",32.99,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Scottish Longbreads",12.5,2,"1998-04-09","1998-05-07","1998-04-10",32.99,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Rogede sild",9.5,20,"1998-04-09","1998-05-07","1998-04-10",32.99,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Singaporean Hokkien Fried Mee",14,4,"1998-04-09","1998-05-07","1998-04-10",32.99,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Ravioli Angelo",15.6,2,"1996-08-15","1996-09-12","1996-08-21",12.69,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Nord-Ost Matjeshering",20.7,6,"1996-08-15","1996-09-12","1996-08-21",12.69,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Teatime Chocolate Biscuits",7.3,1,"1996-08-14","1996-08-28","1996-08-21",2.94,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Nord-Ost Matjeshering",20.7,10,"1996-09-16","1996-10-14","1996-09-23",7.56,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Perth Pasties",26.2,10,"1996-09-16","1996-10-14","1996-09-23",7.56,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Tourtière",5.9,5,"1996-09-16","1996-10-14","1996-09-23",7.56,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Camembert Pierrot",34,10,"1998-03-02","1998-03-30","1998-03-11",8.29,"Alejandra Camino","Accounting Manager"
"Romero y tomillo","Steeleye Stout",14.4,4,"1996-08-14","1996-08-28","1996-08-21",2.94,"Alejandra Camino","Accounting Manager"
"Santé Gourmet","Perth Pasties",32.8,5,"1997-04-29","1997-05-27","1997-05-01",13.37,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Ipoh Coffee",46,9,"1998-01-14","1998-02-11","1998-01-23",72.19,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Côte de Blaye",263.5,8,"1998-01-14","1998-02-11","1998-01-23",72.19,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Nord-Ost Matjeshering",25.89,15,"1998-04-10","1998-04-24","1998-04-20",4.62,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Original Frankfurter grüne Soße",13,18,"1998-04-10","1998-04-24","1998-04-20",4.62,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Steeleye Stout",18,8,"1998-01-14","1998-02-11","1998-01-23",72.19,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Jack's New England Clam Chowder",9.65,5,"1998-02-26","1998-03-26","1998-03-10",53.05,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Flotemysost",17.2,15,"1996-12-18","1997-01-15","1996-12-20",93.63,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Raclette Courdavault",44,12,"1996-12-18","1997-01-15","1996-12-20",93.63,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Pavlova",17.45,15,"1998-02-26","1998-03-26","1998-03-10",53.05,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Teatime Chocolate Biscuits",9.2,2,"1998-01-14","1998-02-11","1998-01-23",72.19,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Rössle Sauerkraut",36.4,6,"1996-12-18","1997-01-15","1996-12-20",93.63,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Uncle Bob's Organic Dried Pears",30,12,"1998-02-26","1998-03-26","1998-03-10",53.05,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Guaraná Fantástica",3.6,15,"1996-12-18","1997-01-15","1996-12-20",93.63,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Carnarvon Tigers",62.5,8,"1997-08-20","1997-09-17","1997-08-27",38.64,"Jonas Bergulfsen","Owner"
"Santé Gourmet","Guaraná Fantástica",4.5,8,"1997-04-29","1997-05-27","1997-05-01",13.37,"Jonas Bergulfsen","Owner"
"Save-a-lot Markets","Pavlova",13.9,49,"1997-02-10","1997-03-10","1997-02-28",86.53,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Geitost",2.5,16,"1998-01-05","1998-02-02","1998-01-14",14.62,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Wimmers gute Semmelknödel",33.25,24,"1997-11-27","1997-12-25","1997-12-15",8.19,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tarte au sucre",49.3,30,"1997-11-27","1997-12-25","1997-12-15",8.19,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Raclette Courdavault",55,7,"1997-11-27","1997-12-25","1997-12-15",8.19,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Sasquatch Ale",14,30,"1997-11-27","1997-12-25","1997-12-15",8.19,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gnocchi di nonna Alice",38,28,"1997-11-20","1997-12-18","1997-11-28",232.55,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Boston Crab Meat",18.4,40,"1997-11-20","1997-12-18","1997-11-28",232.55,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tunnbröd",9,44,"1997-11-20","1997-12-18","1997-11-28",232.55,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Scottish Longbreads",12.5,55,"1998-05-01","1998-05-29","1998-05-04",30.09,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Pâté chinois",24,4,"1998-05-01","1998-05-29","1998-05-04",30.09,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Perth Pasties",32.8,25,"1998-05-01","1998-05-29","1998-05-04",30.09,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Rhönbräu Klosterbier",7.75,42,"1997-10-29","1997-12-10","1997-11-04",74.58,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Scottish Longbreads",12.5,45,"1997-10-29","1997-12-10","1997-11-04",74.58,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gorgonzola Telino",12.5,50,"1997-10-29","1997-12-10","1997-11-04",74.58,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chang",19,3,"1997-10-29","1997-12-10","1997-11-04",74.58,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Escargots de Bourgogne",13.25,12,"1997-10-22","1997-11-19","1997-10-27",24.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gnocchi di nonna Alice",38,18,"1997-10-22","1997-11-19","1997-10-27",24.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Zaanse koeken",9.5,50,"1997-10-22","1997-11-19","1997-10-27",24.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Alice Mutton",39,27,"1997-10-22","1997-11-19","1997-10-27",24.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Jack's New England Clam Chowder",9.65,12,"1998-05-01","1998-05-29","1998-05-04",30.09,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Alice Mutton",39,77,"1998-05-01","1998-05-29","1998-05-04",30.09,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chang",19,30,"1997-10-22","1997-11-19","1997-10-27",24.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Spegesild",12,24,"1997-10-22","1997-11-19","1997-10-24",167.05,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Rogede sild",9.5,110,"1997-10-22","1997-11-19","1997-10-24",167.05,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chai",18,80,"1998-01-22","1998-02-05","1998-02-10",487.57,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Teatime Chocolate Biscuits",9.2,12,"1998-01-22","1998-02-05","1998-02-10",487.57,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gravad lax",26,60,"1998-01-22","1998-02-05","1998-02-10",487.57,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Rogede sild",9.5,36,"1998-01-22","1998-02-05","1998-02-10",487.57,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Camembert Pierrot",34,45,"1998-01-22","1998-02-05","1998-02-10",487.57,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Flotemysost",21.5,55,"1998-01-22","1998-02-05","1998-02-10",487.57,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gumbär Gummibärchen",31.23,30,"1997-10-22","1997-11-19","1997-10-24",167.05,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Ikura",31,18,"1997-10-22","1997-11-19","1997-10-24",167.05,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Perth Pasties",32.8,120,"1997-10-21","1997-12-02","1997-10-29",52.41,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Jack's New England Clam Chowder",9.65,42,"1997-10-21","1997-12-02","1997-10-29",52.41,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Teatime Chocolate Biscuits",9.2,12,"1997-10-21","1997-12-02","1997-10-29",52.41,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Flotemysost",21.5,60,"1997-10-10","1997-11-07","1997-10-16",65.1,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Scottish Longbreads",12.5,40,"1997-10-10","1997-11-07","1997-10-16",65.1,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Sasquatch Ale",14,12,"1997-10-10","1997-11-07","1997-10-16",65.1,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chai",18,5,"1997-10-10","1997-11-07","1997-10-16",65.1,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tourtière",7.45,30,"1997-09-23","1997-10-21","1997-10-16",388.98,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Jack's New England Clam Chowder",9.65,120,"1997-09-23","1997-10-21","1997-10-16",388.98,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Geitost",2.5,30,"1997-09-23","1997-10-21","1997-10-16",388.98,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Queso Manchego La Pastora",38,100,"1997-09-23","1997-10-21","1997-10-16",388.98,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Camembert Pierrot",34,30,"1997-09-04","1997-10-02","1997-09-15",352.69,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gnocchi di nonna Alice",38,45,"1997-09-04","1997-10-02","1997-09-15",352.69,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Zaanse koeken",9.5,10,"1997-09-04","1997-10-02","1997-09-15",352.69,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Spegesild",12,45,"1997-09-04","1997-10-02","1997-09-15",352.69,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Jack's New England Clam Chowder",9.65,24,"1997-09-04","1997-10-02","1997-09-15",352.69,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Genen Shouyu",15.5,50,"1997-09-04","1997-10-02","1997-09-15",352.69,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Röd Kaviar",15,35,"1997-08-11","1997-09-22","1997-08-21",107.46,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Singaporean Hokkien Fried Mee",14,25,"1998-02-11","1998-03-11","1998-02-20",23.1,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Maxilaku",20,20,"1998-02-11","1998-03-11","1998-02-20",23.1,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tourtière",7.45,32,"1998-02-11","1998-03-11","1998-02-20",23.1,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tarte au sucre",49.3,15,"1997-08-11","1997-09-22","1997-08-21",107.46,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Lakkalikööri",18,80,"1997-07-28","1997-08-25","1997-08-01",544.08,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Camembert Pierrot",34,40,"1997-07-28","1997-08-25","1997-08-01",544.08,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Maxilaku",20,18,"1997-07-28","1997-08-25","1997-08-01",544.08,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Inlagd Sill",19,55,"1997-07-28","1997-08-25","1997-08-01",544.08,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Ikura",31,70,"1997-07-28","1997-08-25","1997-08-01",544.08,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Mozzarella di Giovanni",34.8,12,"1997-07-22","1997-08-19","1997-07-25",200.24,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Boston Crab Meat",18.4,42,"1997-07-22","1997-08-19","1997-07-25",200.24,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Geitost",2.5,14,"1997-07-22","1997-08-19","1997-07-25",200.24,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Alice Mutton",39,100,"1997-07-22","1997-08-19","1997-07-25",200.24,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Konbu",6,28,"1998-02-18","1998-03-18","1998-02-20",116.13,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gudbrandsdalsost",36,50,"1998-02-18","1998-03-18","1998-02-20",116.13,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Rhönbräu Klosterbier",7.75,120,"1998-02-18","1998-03-18","1998-02-20",116.13,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Uncle Bob's Organic Dried Pears",30,45,"1997-07-22","1997-08-19","1997-07-25",200.24,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Flotemysost",21.5,16,"1998-04-17","1998-05-15","1998-04-24",227.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Wimmers gute Semmelknödel",33.25,20,"1998-04-17","1998-05-15","1998-04-24",227.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Guaraná Fantástica",4.5,21,"1998-04-17","1998-05-15","1998-04-24",227.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Maxilaku",20,25,"1997-07-18","1997-08-15","1997-08-08",48.77,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gustaf's Knäckebröd",21,48,"1997-07-18","1997-08-15","1997-08-08",48.77,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Konbu",6,80,"1998-04-17","1998-05-15","1998-04-24",227.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chai",18,45,"1998-04-17","1998-05-15","1998-04-24",227.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Raclette Courdavault",55,100,"1998-04-17","1998-05-15","1998-04-27",830.75,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Thüringer Rostbratwurst",123.79,60,"1998-04-17","1998-05-15","1998-04-27",830.75,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chef Anton's Gumbo Mix",21.35,70,"1998-04-17","1998-05-15","1998-04-27",830.75,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chang",19,100,"1998-04-17","1998-05-15","1998-04-27",830.75,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Pavlova",13.9,21,"1996-10-08","1996-11-05","1996-10-10",214.27,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Steeleye Stout",14.4,70,"1996-10-08","1996-11-05","1996-10-10",214.27,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Spegesild",9.6,30,"1996-10-08","1996-11-05","1996-10-10",214.27,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Raclette Courdavault",44,40,"1996-10-08","1996-11-05","1996-10-10",214.27,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Vegie-spread",35.1,80,"1996-10-08","1996-11-05","1996-10-10",214.27,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gnocchi di nonna Alice",38,40,"1997-06-02","1997-06-30","1997-06-04",252.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Manjimup Dried Apples",53,20,"1997-06-02","1997-06-30","1997-06-04",252.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Guaraná Fantástica",4.5,18,"1997-06-02","1997-06-30","1997-06-04",252.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Teatime Chocolate Biscuits",9.2,35,"1997-06-02","1997-06-30","1997-06-04",252.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tofu",23.25,30,"1997-06-02","1997-06-30","1997-06-04",252.49,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Pâté chinois",24,40,"1998-04-06","1998-05-04","1998-04-16",141.16,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gorgonzola Telino",12.5,44,"1998-03-11","1998-04-08","1998-03-20",400.81,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tarte au sucre",49.3,30,"1998-03-11","1998-04-08","1998-03-20",400.81,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Scottish Longbreads",12.5,80,"1998-03-11","1998-04-08","1998-03-20",400.81,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Mozzarella di Giovanni",34.8,50,"1998-03-11","1998-04-08","1998-03-20",400.81,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Singaporean Hokkien Fried Mee",14,24,"1998-04-06","1998-05-04","1998-04-16",141.16,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Steeleye Stout",18,15,"1998-04-06","1998-05-04","1998-04-16",141.16,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Konbu",6,56,"1998-04-06","1998-05-04","1998-04-16",141.16,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Rhönbräu Klosterbier",7.75,36,"1997-04-18","1997-05-16","1997-04-28",367.63,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Thüringer Rostbratwurst",123.79,36,"1997-04-18","1997-05-16","1997-04-28",367.63,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chang",15.2,25,"1996-12-25","1997-01-22","1997-01-03",126.56,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Tofu",18.6,42,"1996-12-25","1997-01-22","1997-01-03",126.56,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","NuNuCa Nuß-Nougat-Creme",11.2,7,"1996-12-25","1997-01-22","1997-01-03",126.56,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gumbär Gummibärchen",24.9,70,"1996-12-25","1997-01-22","1997-01-03",126.56,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gorgonzola Telino",10,32,"1996-12-25","1997-01-22","1997-01-03",126.56,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Steeleye Stout",14.4,30,"1996-12-30","1997-01-27","1997-01-09",89.16,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Pâté chinois",19.2,120,"1996-12-30","1997-01-27","1997-01-09",89.16,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Gula Malacca",15.5,100,"1997-02-20","1997-03-20","1997-02-26",140.26,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Rössle Sauerkraut",36.4,15,"1997-02-20","1997-03-20","1997-02-26",140.26,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Inlagd Sill",19,40,"1998-03-30","1998-04-27","1998-04-03",211.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Guaraná Fantástica",4.5,20,"1998-03-30","1998-04-27","1998-04-03",211.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Pavlova",17.45,55,"1998-03-30","1998-04-27","1998-04-03",211.22,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Ravioli Angelo",19.5,15,"1998-03-27","1998-04-24","1998-04-06",657.54,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Konbu",6,84,"1998-03-27","1998-04-24","1998-04-06",657.54,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Sirop d'érable",22.8,90,"1997-02-10","1997-03-10","1997-02-28",86.53,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Thüringer Rostbratwurst",99,24,"1997-02-10","1997-03-10","1997-02-28",86.53,"Jose Pavarotti","Sales Representative"
"Save-a-lot Markets","Chang",15.2,45,"1997-02-10","1997-03-10","1997-02-28",86.53,"Jose Pavarotti","Sales Representative"
"Seven Seas Imports","Queso Cabrales",21,10,"1998-02-04","1998-03-04","1998-02-09",143.28,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Queso Cabrales",21,50,"1997-12-26","1998-01-23","1998-01-05",137.44,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Mascarpone Fabioli",32,24,"1997-05-23","1997-06-20","1997-06-02",178.43,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Chartreuse verte",14.4,20,"1996-12-09","1997-01-06","1996-12-13",22.21,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Rössle Sauerkraut",36.4,20,"1996-12-09","1997-01-06","1996-12-13",22.21,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Scottish Longbreads",12.5,20,"1998-02-04","1998-03-04","1998-02-09",143.28,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Tunnbröd",9,50,"1998-02-04","1998-03-04","1998-02-09",143.28,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Pavlova",13.9,56,"1996-11-21","1996-12-19","1996-11-26",288.43,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Manjimup Dried Apples",53,10,"1997-12-26","1998-01-23","1998-01-05",137.44,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Manjimup Dried Apples",42.4,18,"1997-03-12","1997-04-09","1997-03-19",4.2,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Guaraná Fantástica",3.6,80,"1997-03-12","1997-04-09","1997-03-19",4.2,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Ikura",31,36,"1997-12-30","1998-01-27","1998-01-07",27.33,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Jack's New England Clam Chowder",9.65,6,"1997-05-01","1997-05-29","1997-05-30",77.63,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Gravad lax",26,18,"1997-05-01","1997-05-29","1997-05-30",77.63,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Maxilaku",20,4,"1997-12-30","1998-01-27","1998-01-07",27.33,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Sir Rodney's Marmalade",81,15,"1997-05-01","1997-05-29","1997-05-30",77.63,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Tourtière",7.45,7,"1997-12-26","1998-01-23","1998-01-05",137.44,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Alice Mutton",39,25,"1997-05-01","1997-05-29","1997-05-30",77.63,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Rössle Sauerkraut",45.6,24,"1997-12-30","1998-01-27","1998-01-07",27.33,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Camembert Pierrot",27.2,80,"1996-11-21","1996-12-19","1996-11-26",288.43,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Rogede sild",7.6,15,"1996-12-19","1997-01-16","1996-12-20",34.86,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Filo Mix",5.6,20,"1996-12-19","1997-01-16","1996-12-20",34.86,"Hari Kumar","Sales Manager"
"Seven Seas Imports","Perth Pasties",26.2,40,"1996-12-19","1997-01-16","1996-12-20",34.86,"Hari Kumar","Sales Manager"
